Fecha;Nuquí sur CHIRPS;Nuquí sur TRMM;Nuquí centro CHIRPS;Nuquí centro TRMM;Nuquí norte CHIRPS;Nuquí norte TRMM;Bahía Solano sur CHIRPS;Bahía Solano sur TRMM;Bahía Solano centro CHIRPS;Bahía Solano centro TRMM;Bahía Solano norte CHIRPS;Bahía Solano norte TRMM
17/12/1981;16,49;;22,79;;30,19;;15,43;;0,00;;5,65;
18/12/1981;5,50;;22,79;;40,25;;38,58;;41,97;;33,89;
19/12/1981;5,50;;0,00;;10,06;;7,72;;20,98;;16,94;
20/12/1981;21,99;;30,38;;30,19;;15,43;;13,99;;11,30;
21/12/1981;23,17;;35,63;;45,73;;35,43;;35,73;;34,35;
22/12/1981;7,72;;10,18;;15,24;;17,72;;5,96;;0,00;
23/12/1981;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
24/12/1981;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
25/12/1981;15,45;;20,36;;38,11;;17,72;;17,87;;17,18;
26/12/1981;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
27/12/1981;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
28/12/1981;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
29/12/1981;23,49;;44,02;;44,87;;26,44;;35,50;;22,07;
30/12/1981;13,70;;0,00;;0,00;;0,00;;11,83;;22,07;
31/12/1981;27,40;;38,52;;74,78;;52,88;;35,50;;11,03;
01/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/01/1982;26,06;;0,00;;34,54;;0,00;;0,00;;26,41;
03/01/1982;0,00;;0,00;;0,00;;0,00;;88,94;;79,23;
04/01/1982;78,19;;112,85;;172,71;;124,87;;59,30;;79,23;
05/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;52,82;
06/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
07/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
08/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
09/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
10/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
11/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
12/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
13/01/1982;19,75;;0,00;;0,00;;0,00;;0,00;;0,00;
14/01/1982;39,49;;0,00;;53,43;;22,31;;0,00;;73,95;
15/01/1982;19,75;;51,12;;0,00;;22,31;;0,00;;0,00;
16/01/1982;30,07;;39,51;;0,00;;11,85;;9,24;;8,95;
17/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
18/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/01/1982;18,76;;0,00;;0,00;;0,00;;0,00;;0,00;
23/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
24/01/1982;0,00;;31,81;;34,70;;26,59;;0,00;;0,00;
25/01/1982;37,52;;63,62;;69,40;;53,18;;54,69;;0,00;
26/01/1982;0,00;;105,10;;61,09;;62,17;;49,20;;50,12;
27/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
28/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
29/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/01/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
31/01/1982;36,51;;0,00;;30,55;;20,72;;0,00;;0,00;
01/02/1982;24,25;;37,27;;0,00;;20,98;;21,69;;0,00;
02/02/1982;12,13;;37,27;;77,63;;41,97;;43,38;;29,41;
03/02/1982;0,00;;18,64;;0,00;;0,00;;0,00;;0,00;
04/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
05/02/1982;24,25;;18,64;;0,00;;20,98;;21,69;;0,00;
06/02/1982;11,68;;16,98;;33,18;;30,21;;30,63;;16,00;
07/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
08/02/1982;5,84;;25,48;;0,00;;0,00;;0,00;;16,00;
09/02/1982;5,84;;8,49;;0,00;;0,00;;0,00;;16,00;
10/02/1982;5,84;;8,49;;22,12;;22,66;;61,27;;31,99;
11/02/1982;0,00;;0,00;;16,15;;14,20;;0,00;;0,00;
12/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
13/02/1982;6,94;;12,30;;15,60;;13,72;;49,83;;55,97;
14/02/1982;0,00;;0,00;;16,70;;14,68;;0,00;;0,00;
15/02/1982;23,78;;49,19;;32,06;;28,18;;66,45;;55,97;
16/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
18/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/02/1982;0,00;;33,43;;0,00;;0,00;;0,00;;0,00;
21/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
23/02/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
24/02/1982;14,37;;0,00;;8,57;;9,56;;0,00;;0,00;
25/02/1982;0,00;;0,00;;0,00;;0,00;;7,29;;0,00;
26/02/1982;11,96;;14,74;;0,00;;0,00;;0,00;;0,00;
27/02/1982;11,96;;22,11;;8,90;;10,73;;9,38;;6,43;
28/02/1982;11,96;;22,11;;26,71;;32,18;;28,13;;25,71;
01/03/1982;0,00;;0,00;;26,56;;17,04;;18,67;;23,92;
02/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
03/03/1982;0,00;;52,34;;26,56;;34,09;;18,67;;15,94;
04/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
05/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
06/03/1982;0,00;;42,01;;25,11;;11,14;;0,00;;0,00;
07/03/1982;0,00;;0,00;;0,00;;11,14;;6,39;;0,00;
08/03/1982;47,44;;21,01;;0,00;;0,00;;0,00;;0,00;
09/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
10/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
11/03/1982;7,17;;6,11;;0,00;;0,00;;0,00;;0,00;
12/03/1982;0,00;;12,21;;11,71;;7,48;;10,47;;20,41;
13/03/1982;14,34;;18,32;;23,42;;29,92;;10,47;;10,20;
14/03/1982;7,17;;6,11;;5,85;;7,48;;0,00;;0,00;
15/03/1982;24,58;;6,98;;0,00;;8,55;;0,00;;0,00;
16/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/03/1982;17,14;;12,69;;0,00;;0,00;;0,00;;0,00;
18/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
21/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
23/03/1982;14,83;;0,00;;0,00;;0,00;;0,00;;0,00;
24/03/1982;29,67;;25,27;;27,94;;27,70;;29,59;;32,03;
25/03/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
26/03/1982;15,52;;14,12;;5,67;;0,00;;0,00;;0,00;
27/03/1982;7,76;;14,12;;5,67;;6,80;;6,14;;0,00;
28/03/1982;0,00;;0,00;;0,00;;6,80;;0,00;;0,00;
29/03/1982;0,00;;0,00;;0,00;;0,00;;6,14;;0,00;
30/03/1982;8,87;;16,13;;17,00;;20,39;;18,41;;12,87;
31/03/1982;15,52;;8,07;;11,34;;13,60;;6,14;;0,00;
01/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/04/1982;13,08;;8,95;;8,39;;13,72;;9,13;;0,00;
03/04/1982;13,08;;17,90;;4,19;;9,15;;0,00;;0,00;
04/04/1982;8,72;;17,90;;20,96;;18,29;;18,26;;13,33;
05/04/1982;0,00;;4,48;;0,00;;0,00;;0,00;;8,89;
06/04/1982;10,47;;14,55;;9,47;;5,67;;9,45;;13,02;
07/04/1982;5,24;;0,00;;4,73;;5,67;;0,00;;0,00;
08/04/1982;0,00;;9,70;;4,73;;0,00;;0,00;;13,02;
09/04/1982;0,00;;4,85;;14,20;;22,67;;47,25;;39,07;
10/04/1982;5,24;;9,70;;9,47;;5,67;;0,00;;26,05;
11/04/1982;17,53;;24,57;;38,17;;47,10;;39,40;;30,31;
12/04/1982;35,05;;36,85;;38,17;;35,33;;9,85;;10,10;
13/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;10,10;
14/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
15/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
16/04/1982;12,20;;0,00;;0,00;;0,00;;0,00;;0,00;
17/04/1982;24,40;;23,47;;11,02;;10,16;;9,48;;0,00;
18/04/1982;0,00;;0,00;;11,02;;0,00;;0,00;;21,78;
19/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
20/04/1982;24,40;;23,47;;11,02;;0,00;;9,48;;0,00;
21/04/1982;21,56;;24,85;;24,40;;37,18;;19,94;;24,00;
22/04/1982;10,78;;6,21;;0,00;;0,00;;6,65;;8,00;
23/04/1982;21,56;;37,27;;30,50;;30,98;;39,88;;40,00;
24/04/1982;0,00;;6,21;;6,10;;12,39;;6,65;;16,00;
25/04/1982;21,56;;21,30;;12,20;;12,39;;0,00;;0,00;
26/04/1982;26,65;;26,82;;17,91;;25,68;;25,07;;30,38;
27/04/1982;0,00;;0,00;;0,00;;0,00;;0,00;;7,60;
28/04/1982;19,99;;33,52;;23,88;;20,55;;29,25;;22,79;
29/04/1982;0,00;;6,70;;5,97;;10,27;;14,62;;22,79;
30/04/1982;0,00;;6,70;;0,00;;0,00;;0,00;;0,00;
01/05/1982;4,86;;5,16;;0,00;;5,74;;5,14;;13,93;
02/05/1982;19,42;;15,47;;17,29;;22,94;;10,27;;9,29;
03/05/1982;0,00;;0,00;;0,00;;0,00;;5,14;;9,29;
04/05/1982;9,71;;15,47;;11,52;;17,21;;20,55;;9,29;
05/05/1982;16,65;;30,95;;23,05;;17,21;;15,41;;4,64;
06/05/1982;0,00;;13,46;;23,92;;9,56;;22,02;;13,11;
07/05/1982;20,77;;20,19;;8,47;;9,56;;11,01;;13,11;
08/05/1982;10,38;;13,46;;28,63;;28,69;;50,34;;65,57;
09/05/1982;10,38;;0,00;;6,45;;0,00;;0,00;;0,00;
10/05/1982;0,00;;6,73;;17,09;;19,13;;11,01;;26,23;
11/05/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
12/05/1982;23,73;;16,65;;18,30;;19,43;;0,00;;0,00;
13/05/1982;11,87;;5,55;;12,20;;6,48;;8,93;;0,00;
14/05/1982;29,66;;27,75;;41,82;;37,02;;51,02;;65,08;
15/05/1982;0,00;;5,55;;0,00;;0,00;;0,00;;0,00;
16/05/1982;28,90;;35,85;;25,44;;22,18;;19,62;;8,43;
17/05/1982;9,63;;0,00;;0,00;;0,00;;0,00;;0,00;
18/05/1982;28,90;;23,90;;38,17;;22,18;;0,00;;8,43;
19/05/1982;9,63;;11,95;;0,00;;11,09;;29,43;;33,72;
20/05/1982;19,27;;11,95;;12,72;;11,09;;9,81;;25,29;
21/05/1982;0,00;;0,00;;0,00;;0,00;;19,40;;35,68;
22/05/1982;5,96;;13,42;;19,39;;0,00;;0,00;;0,00;
23/05/1982;0,00;;0,00;;0,00;;10,40;;19,40;;8,92;
24/05/1982;11,92;;6,71;;9,70;;10,40;;19,40;;8,92;
25/05/1982;0,00;;0,00;;0,00;;0,00;;9,70;;8,92;
26/05/1982;0,00;;6,90;;6,78;;0,00;;0,00;;0,00;
27/05/1982;12,96;;20,71;;0,00;;0,00;;0,00;;0,00;
28/05/1982;0,00;;6,90;;0,00;;0,00;;5,75;;0,00;
29/05/1982;12,96;;27,61;;13,57;;10,01;;17,26;;25,88;
30/05/1982;6,48;;6,90;;6,78;;5,01;;5,75;;8,63;
31/05/1982;19,44;;6,90;;27,13;;15,02;;5,75;;25,88;
01/06/1982;13,62;;14,08;;9,55;;8,90;;5,30;;9,80;
02/06/1982;14,95;;18,77;;19,09;;17,80;;15,90;;9,80;
03/06/1982;17,82;;23,46;;19,09;;17,80;;12,11;;14,70;
04/06/1982;23,58;;28,15;;32,73;;31,15;;26,49;;19,59;
05/06/1982;7,21;;0,00;;4,77;;4,45;;5,30;;14,70;
06/06/1982;20,18;;26,16;;27,61;;16,41;;9,08;;13,84;
07/06/1982;4,04;;10,47;;0,00;;0,00;;0,00;;0,00;
08/06/1982;12,11;;15,70;;18,40;;12,31;;9,08;;13,84;
09/06/1982;23,06;;20,93;;18,40;;16,41;;13,61;;9,23;
10/06/1982;0,00;;5,23;;0,00;;0,00;;4,54;;0,00;
11/06/1982;17,55;;18,05;;14,56;;12,21;;5,86;;4,93;
12/06/1982;23,40;;9,02;;29,13;;24,42;;17,57;;19,71;
13/06/1982;5,85;;0,00;;0,00;;0,00;;0,00;;0,00;
14/06/1982;6,69;;18,05;;14,56;;12,21;;5,86;;4,93;
15/06/1982;0,00;;0,00;;7,28;;0,00;;0,00;;4,93;
16/06/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
17/06/1982;24,63;;28,76;;45,36;;37,21;;27,68;;33,49;
18/06/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/06/1982;0,00;;0,00;;0,00;;6,20;;0,00;;0,00;
20/06/1982;36,95;;57,51;;60,49;;49,61;;38,75;;28,71;
21/06/1982;0,00;;0,00;;22,20;;17,33;;12,58;;13,17;
22/06/1982;11,75;;21,74;;7,02;;5,48;;4,19;;4,39;
23/06/1982;0,00;;7,25;;19,05;;14,87;;4,19;;4,39;
24/06/1982;35,25;;43,47;;28,58;;22,32;;25,15;;21,95;
25/06/1982;0,00;;7,25;;8,36;;6,52;;4,19;;13,17;
26/06/1982;7,57;;37,86;;25,85;;29,47;;25,32;;15,09;
27/06/1982;15,14;;18,93;;17,24;;14,74;;10,13;;11,32;
28/06/1982;7,57;;9,47;;8,62;;14,74;;10,13;;11,32;
29/06/1982;0,00;;9,47;;25,85;;14,74;;20,26;;15,09;
30/06/1982;15,14;;9,47;;8,62;;7,37;;0,00;;0,00;
01/07/1982;0,00;;38,05;;43,20;;35,47;;17,35;;12,66;
02/07/1982;27,93;;0,00;;0,00;;0,00;;19,83;;14,47;
03/07/1982;24,44;;30,88;;35,05;;28,79;;6,61;;4,82;
04/07/1982;36,65;;51,93;;58,94;;48,41;;28,91;;25,33;
05/07/1982;6,11;;34,88;;39,59;;32,52;;23,13;;16,88;
06/07/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
07/07/1982;18,08;;19,94;;18,37;;17,57;;35,64;;29,06;
08/07/1982;0,00;;7,60;;14,00;;13,39;;10,18;;8,30;
09/07/1982;24,10;;26,59;;30,62;;29,29;;26,73;;21,79;
10/07/1982;12,05;;19,94;;18,37;;17,57;;0,00;;0,00;
11/07/1982;28,48;;34,81;;33,74;;32,78;;35,66;;40,87;
12/07/1982;32,55;;36,55;;40,49;;32,78;;28,53;;27,25;
13/07/1982;5,70;;0,00;;0,00;;0,00;;0,00;;0,00;
14/07/1982;0,00;;6,09;;0,00;;0,00;;0,00;;0,00;
15/07/1982;11,39;;6,09;;6,75;;5,46;;0,00;;0,00;
16/07/1982;14,16;;18,89;;15,99;;13,74;;12,24;;14,82;
17/07/1982;33,28;;48,37;;40,94;;35,17;;53,87;;25,28;
18/07/1982;14,99;;18,01;;15,24;;13,10;;10,65;;11,49;
19/07/1982;21,40;;16,03;;13,56;;11,65;;13,47;;16,79;
20/07/1982;25,84;;33,00;;27,93;;24,00;;20,24;;16,09;
21/07/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/07/1982;0,00;;0,00;;0,00;;0,00;;8,54;;6,44;
23/07/1982;48,60;;54,94;;55,01;;44,16;;42,72;;32,20;
24/07/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
25/07/1982;38,88;;54,94;;55,01;;52,99;;34,18;;25,76;
26/07/1982;60,16;;63,24;;28,66;;29,42;;31,31;;30,29;
27/07/1982;17,19;;18,07;;24,57;;4,90;;0,00;;5,05;
28/07/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
29/07/1982;0,00;;0,00;;7,17;;4,90;;5,22;;5,05;
30/07/1982;8,59;;9,03;;7,17;;4,90;;5,22;;5,05;
31/07/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
01/08/1982;39,18;;48,43;;52,94;;35,91;;36,98;;19,62;
02/08/1982;0,00;;0,00;;21,17;;17,96;;29,58;;26,16;
03/08/1982;15,67;;19,37;;21,17;;17,96;;7,40;;6,54;
04/08/1982;15,67;;19,37;;10,59;;8,98;;0,00;;0,00;
05/08/1982;15,67;;9,69;;0,00;;8,98;;0,00;;6,54;
06/08/1982;45,05;;71,50;;41,26;;34,17;;42,32;;22,20;
07/08/1982;0,00;;0,00;;13,75;;11,39;;8,46;;7,40;
08/08/1982;27,03;;11,92;;13,75;;11,39;;8,46;;7,40;
09/08/1982;0,00;;0,00;;0,00;;0,00;;8,46;;0,00;
10/08/1982;18,02;;11,92;;15,72;;13,02;;8,46;;7,40;
11/08/1982;20,61;;20,85;;20,61;;13,33;;14,98;;17,30;
12/08/1982;27,48;;20,85;;10,31;;10,00;;9,99;;15,14;
13/08/1982;0,00;;6,95;;5,15;;3,33;;0,00;;5,05;
14/08/1982;27,48;;27,80;;25,77;;13,33;;14,98;;25,24;
15/08/1982;6,87;;13,90;;15,46;;13,33;;14,98;;15,14;
16/08/1982;11,04;;14,83;;14,99;;17,99;;24,19;;19,75;
17/08/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
18/08/1982;14,49;;29,67;;22,48;;20,56;;13,82;;16,92;
19/08/1982;4,83;;7,42;;29,97;;23,99;;24,19;;24,68;
20/08/1982;14,49;;22,25;;29,97;;17,99;;18,14;;9,87;
21/08/1982;16,52;;32,07;;27,86;;19,50;;29,75;;17,85;
22/08/1982;0,00;;6,41;;0,00;;4,88;;0,00;;7,81;
23/08/1982;8,26;;0,00;;0,00;;0,00;;0,00;;0,00;
24/08/1982;16,52;;25,66;;34,82;;19,50;;17,85;;23,43;
25/08/1982;16,52;;32,07;;27,86;;9,75;;17,85;;15,62;
26/08/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
27/08/1982;15,49;;25,31;;19,59;;11,95;;11,13;;13,46;
28/08/1982;15,49;;18,98;;19,59;;7,97;;6,50;;13,46;
29/08/1982;0,00;;6,33;;6,53;;3,98;;3,25;;3,37;
30/08/1982;15,49;;37,96;;32,66;;15,94;;12,99;;13,46;
31/08/1982;10,33;;18,98;;19,59;;11,95;;16,24;;16,83;
01/09/1982;7,01;;14,76;;8,78;;6,28;;5,72;;0,00;
02/09/1982;21,03;;22,13;;35,12;;18,84;;17,17;;6,27;
03/09/1982;0,00;;0,00;;0,00;;0,00;;17,17;;25,09;
04/09/1982;42,06;;44,27;;52,68;;31,39;;28,62;;31,37;
05/09/1982;7,01;;7,38;;8,78;;12,56;;11,45;;12,55;
06/09/1982;16,91;;13,59;;28,93;;20,20;;13,27;;16,45;
07/09/1982;4,23;;9,06;;6,33;;5,05;;4,42;;4,80;
08/09/1982;16,91;;13,59;;12,66;;10,10;;8,85;;4,80;
09/09/1982;12,68;;13,59;;18,99;;20,20;;22,12;;21,94;
10/09/1982;8,45;;9,06;;6,33;;0,00;;0,00;;0,00;
11/09/1982;24,65;;6,48;;18,18;;41,55;;40,12;;31,44;
12/09/1982;6,16;;6,48;;9,09;;0,00;;0,00;;0,00;
13/09/1982;36,97;;38,87;;45,46;;41,55;;32,09;;18,86;
14/09/1982;0,00;;0,00;;9,09;;8,31;;0,00;;0,00;
15/09/1982;30,81;;45,35;;45,46;;49,86;;40,12;;37,72;
16/09/1982;7,90;;0,00;;11,70;;7,90;;6,15;;9,65;
17/09/1982;47,41;;29,65;;40,13;;23,71;;30,76;;14,48;
18/09/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/09/1982;27,09;;29,65;;11,70;;7,90;;6,15;;9,65;
20/09/1982;7,90;;0,00;;0,00;;15,81;;12,30;;14,48;
21/09/1982;0,00;;0,00;;0,00;;0,00;;8,86;;0,00;
22/09/1982;10,26;;22,50;;27,26;;10,30;;0,00;;0,00;
23/09/1982;20,52;;67,50;;40,89;;30,91;;35,43;;34,62;
24/09/1982;0,00;;0,00;;0,00;;0,00;;8,86;;7,57;
25/09/1982;20,52;;0,00;;27,26;;20,60;;0,00;;0,00;
26/09/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
27/09/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
28/09/1982;24,47;;31,89;;31,90;;20,66;;24,89;;16,15;
29/09/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/09/1982;7,14;;0,00;;0,00;;0,00;;8,30;;16,15;
01/10/1982;0,00;;0,00;;0,00;;0,00;;6,32;;5,89;
02/10/1982;0,00;;19,88;;11,30;;8,60;;18,97;;11,78;
03/10/1982;10,87;;19,88;;11,30;;8,60;;6,32;;5,89;
04/10/1982;0,00;;19,88;;22,60;;8,60;;0,00;;5,89;
05/10/1982;10,87;;0,00;;0,00;;0,00;;0,00;;0,00;
06/10/1982;21,43;;29,33;;23,69;;16,75;;27,62;;23,02;
07/10/1982;16,07;;11,73;;11,85;;12,56;;29,00;;20,14;
08/10/1982;26,79;;13,41;;5,92;;8,37;;4,83;;5,04;
09/10/1982;0,00;;0,00;;0,00;;0,00;;4,83;;5,04;
10/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
11/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
12/10/1982;25,73;;57,45;;40,37;;32,71;;24,44;;14,50;
13/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
14/10/1982;25,73;;0,00;;0,00;;16,35;;16,29;;14,50;
15/10/1982;17,16;;22,98;;26,92;;16,35;;32,59;;43,50;
16/10/1982;22,10;;33,77;;38,05;;25,13;;33,78;;28,84;
17/10/1982;10,62;;11,20;;12,62;;8,34;;10,76;;8,99;
18/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
19/10/1982;0,00;;2,00;;2,26;;0,00;;0,00;;0,00;
20/10/1982;9,07;;11,52;;12,99;;8,58;;11,34;;6,87;
21/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/10/1982;0,00;;0,00;;0,00;;0,00;;23,29;;0,00;
23/10/1982;0,00;;25,00;;29,92;;9,79;;11,64;;0,00;
24/10/1982;27,78;;37,50;;29,92;;9,79;;0,00;;0,00;
25/10/1982;20,83;;25,00;;59,85;;39,17;;34,93;;31,87;
26/10/1982;5,87;;10,55;;32,10;;18,57;;5,28;;4,03;
27/10/1982;23,50;;31,64;;42,80;;24,76;;21,12;;12,10;
28/10/1982;0,00;;0,00;;0,00;;0,00;;5,28;;4,03;
29/10/1982;5,87;;10,55;;0,00;;0,00;;0,00;;0,00;
30/10/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
31/10/1982;5,87;;21,10;;10,70;;6,19;;0,00;;0,00;
01/11/1982;30,05;;50,67;;38,61;;17,23;;15,79;;13,95;
02/11/1982;7,51;;0,00;;0,00;;0,00;;0,00;;9,30;
03/11/1982;0,00;;0,00;;0,00;;0,00;;7,89;;0,00;
04/11/1982;7,51;;25,34;;12,87;;0,00;;0,00;;0,00;
05/11/1982;7,51;;12,67;;12,87;;8,62;;0,00;;0,00;
06/11/1982;0,00;;0,00;;0,00;;0,00;;5,20;;0,00;
07/11/1982;0,00;;0,00;;24,25;;14,40;;5,20;;4,30;
08/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
09/11/1982;10,92;;29,06;;12,13;;7,20;;15,61;;12,91;
10/11/1982;32,77;;72,64;;55,43;;36,00;;20,82;;17,21;
11/11/1982;12,58;;20,93;;10,41;;24,24;;17,60;;0,00;
12/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
13/11/1982;0,00;;0,00;;10,41;;12,12;;17,60;;0,00;
14/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
15/11/1982;18,87;;20,93;;10,41;;0,00;;0,00;;0,00;
16/11/1982;31,69;;59,11;;31,66;;26,48;;17,24;;18,43;
17/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;4,61;
18/11/1982;6,93;;9,58;;18,47;;30,89;;30,16;;13,83;
19/11/1982;0,00;;11,29;;9,24;;7,72;;7,54;;0,00;
20/11/1982;34,66;;27,05;;36,94;;30,89;;37,70;;13,83;
21/11/1982;12,72;;31,48;;39,93;;14,58;;16,43;;9,52;
22/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
23/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
24/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
25/11/1982;29,08;;47,96;;59,90;;43,73;;27,38;;23,80;
26/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;11,76;
27/11/1982;0,00;;0,00;;0,00;;0,00;;11,63;;0,00;
28/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;5,14;
29/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
30/11/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
01/12/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
02/12/1982;9,42;;12,65;;9,57;;3,26;;0,00;;0,00;
03/12/1982;0,00;;0,00;;14,35;;13,05;;13,00;;8,16;
04/12/1982;12,57;;12,65;;14,35;;6,53;;8,67;;8,16;
05/12/1982;10,77;;19,28;;16,40;;14,92;;19,81;;27,97;
06/12/1982;4,57;;0,00;;0,00;;0,00;;0,00;;3,68;
07/12/1982;13,70;;15,18;;17,82;;19,25;;4,71;;0,00;
08/12/1982;9,13;;7,59;;17,82;;22,01;;18,82;;14,71;
09/12/1982;18,27;;37,94;;26,74;;19,25;;14,12;;11,04;
10/12/1982;9,13;;15,18;;26,74;;19,25;;14,12;;14,71;
11/12/1982;15,18;;9,99;;11,81;;7,72;;7,58;;7,26;
12/12/1982;24,36;;27,38;;32,36;;21,17;;10,98;;10,19;
13/12/1982;28,88;;17,93;;21,19;;13,86;;4,18;;0,00;
14/12/1982;7,90;;8,63;;10,20;;6,67;;4,21;;3,35;
15/12/1982;0,00;;8,25;;9,76;;6,38;;3,20;;3,66;
16/12/1982;8,63;;8,52;;6,18;;4,68;;4,19;;0,00;
17/12/1982;10,87;;5,70;;4,13;;3,13;;5,44;;11,65;
18/12/1982;8,26;;7,11;;5,16;;3,91;;11,58;;21,68;
19/12/1982;0,00;;6,35;;4,61;;3,49;;4,53;;11,50;
20/12/1982;14,08;;12,43;;9,02;;6,82;;6,15;;0,00;
21/12/1982;0,00;;0,00;;0,00;;0,00;;0,00;;0,00;
22/12/1982;0,00;;17,95;;0,00;;0,00;;0,00;;0,00;
23/12/1982;0,00;;15,71;;26,73;;15,40;;28,57;;0,00;
24/12/1982;35,31;;47,13;;26,73;;15,40;;0,00;;11,88;
